SendShipNO,NO,SendTime,Lon,Lat,SOG,COG,geometry
6,99,181,119.89655715397618,34.76581919206368,9.104852667353555,82.95002933660042,POINT (119.89655715397618 34.76581919206368)
6,100,181,119.98455840036956,34.8053421551743,6.357215972865904,242.63490414870256,POINT (119.98455840036956 34.8053421551743)
6,108,181,119.89932036439696,34.85823859380511,14.611284108102621,121.1256331259917,POINT (119.89932036439696 34.85823859380511)
6,7,181,119.99631311295936,34.81739068472127,16.270303088130724,119.06378310050644,POINT (119.99631311295936 34.81739068472127)
7,39,181,120.09172955792319,34.8967709879938,18.955272882394866,84.9222030777099,POINT (120.09172955792319 34.8967709879938)
7,55,181,119.98373714499931,34.821725737872946,10.269474618346015,63.630852908968194,POINT (119.98373714499931 34.821725737872946)
7,66,181,120.03681204847216,34.84011618610814,15.097252604764531,347.9661484478892,POINT (120.03681204847216 34.84011618610814)
7,100,181,120.00545403112987,34.80756915118543,9.856319902309956,329.30076772566406,POINT (120.00545403112987 34.80756915118543)
7,101,181,120.06692658846328,34.75997061083447,10.227348105426556,36.087113594162744,POINT (120.06692658846328 34.75997061083447)
7,6,181,119.94380771981356,34.81518222385618,17.602224608222617,239.06050675749628,POINT (119.94380771981356 34.81518222385618)
8,35,181,120.16318255447302,34.83607697835832,15.162422509888042,12.048213474290947,POINT (120.16318255447302 34.83607697835832)
8,37,181,120.17862257829128,34.831669375724296,11.06192557076397,226.66136137087133,POINT (120.17862257829128 34.831669375724296)
8,39,181,120.11894160163519,34.910243161076565,20.0,144.92989150080416,POINT (120.11894160163519 34.910243161076565)
8,50,181,120.08231731362285,34.93519111621461,14.522866903422091,31.787889242915803,POINT (120.08231731362285 34.93519111621461)
8,53,181,120.17339486688843,34.91438613341697,19.492849717274094,103.45760290991689,POINT (120.17339486688843 34.91438613341697)
8,1,181,120.14223134448086,34.85056672579224,18.691300881593698,354.55637399100465,POINT (120.14223134448086 34.85056672579224)
8,3,181,120.16044630415499,34.88802599505746,11.73847488275522,269.0304601575789,POINT (120.16044630415499 34.88802599505746)
9,24,181,120.23695678589782,35.04570800771992,9.097454022071,114.64179608630765,POINT (120.23695678589782 35.04570800771992)
9,26,181,120.25355333310698,34.99333042440498,15.814041117377576,60.52142254539194,POINT (120.25355333310698 34.99333042440498)
9,27,181,120.15896735461155,35.050735482964555,13.810908711879916,275.2781478845365,POINT (120.15896735461155 35.050735482964555)
9,42,181,120.18192827421888,35.05138657279298,17.351323302594228,157.22812879291274,POINT (120.18192827421888 35.05138657279298)
9,43,181,120.25802891832952,35.043744505463394,10.7283511431177,145.69045144718817,POINT (120.25802891832952 35.043744505463394)
9,45,181,120.21326440912945,35.07250994884318,10.21371229622319,56.02775505256302,POINT (120.21326440912945 35.07250994884318)
9,46,181,120.2800369558919,34.96721428257317,4.2540953571809546,184.57422647296698,POINT (120.2800369558919 34.96721428257317)
9,52,181,120.21540937904847,34.99196275294134,12.386345019863668,94.33699883777687,POINT (120.21540937904847 34.99196275294134)
9,85,181,120.19827880039934,35.02020793731596,11.099118894303992,201.2261886693238,POINT (120.19827880039934 35.02020793731596)
9,87,181,120.26486969839542,35.06685418288883,12.811734455063707,227.72188769886316,POINT (120.26486969839542 35.06685418288883)
0,19,185,119.9699751263715,34.9974716142908,7.486199732129049,333.88009470360936,POINT (119.9699751263715 34.9974716142908)
0,21,185,120.06046070986902,34.96715659429853,3.389286487477297,129.48133053235705,POINT (120.06046070986902 34.96715659429853)
0,28,185,120.00913679918018,34.98216065149737,20.0,315.9006952024349,POINT (120.00913679918018 34.98216065149737)
0,49,185,119.9924170516685,34.95568206947119,7.329882835870984,63.44603605451516,POINT (119.9924170516685 34.95568206947119)
0,50,185,120.04664915399779,34.943966593085584,18.544443979325933,309.15287717990424,POINT (120.04664915399779 34.943966593085584)
0,74,185,119.96938307379705,34.97166616483786,20.0,320.9575103848989,POINT (119.96938307379705 34.97166616483786)
0,89,185,120.03847072503781,34.97526063272336,16.804427539359654,193.987498479733,POINT (120.03847072503781 34.97526063272336)
0,98,185,120.05164349129566,34.96507734030687,5.7331860803058845,54.90270133457419,POINT (120.05164349129566 34.96507734030687)
0,108,185,119.91216868828384,34.88294987811408,14.265964569154558,111.37193598781539,POINT (119.91216868828384 34.88294987811408)
1,35,185,120.16376925832873,34.82962693857415,10.900447235903208,4.298365070383113,POINT (120.16376925832873 34.82962693857415)
1,37,185,120.1788212916226,34.8248956825959,14.677207819736294,214.48659865620542,POINT (120.1788212916226 34.8248956825959)
1,53,185,120.17402421831103,34.90789679026647,20.0,27.744718904167367,POINT (120.17402421831103 34.90789679026647)
1,78,185,120.20089279315079,34.81870247635223,19.14642941452898,102.882739114474,POINT (120.20089279315079 34.81870247635223)
1,92,185,120.07460247367004,34.842083527315694,17.711264907311282,120.78746272834555,POINT (120.07460247367004 34.842083527315694)
1,101,185,120.09409507121666,34.76657642890589,9.675428552859165,189.19750228604647,POINT (120.09409507121666 34.76657642890589)
2,23,185,120.08808245958242,35.054751211174164,8.337013079428733,97.9471769471842,POINT (120.08808245958242 35.054751211174164)
2,27,185,120.1285082102654,35.05785405726228,9.951328840688308,271.42079902664454,POINT (120.1285082102654 35.05785405726228)
2,28,185,120.02625264766003,35.0184843134357,20.0,18.54900566546911,POINT (120.02625264766003 35.0184843134357)
2,41,185,120.10534594536627,35.13298119660202,20.0,254.16174813636377,POINT (120.10534594536627 35.13298119660202)
2,42,185,120.15104728084002,35.05806445512069,11.997424747783636,106.61383656721858,POINT (120.15104728084002 35.05806445512069)
2,77,185,120.12610544474424,35.03190773380724,10.187164585856145,74.62552971432333,POINT (120.12610544474424 35.03190773380724)
2,89,185,120.05514338613055,35.01231713324305,16.162733452502053,215.3583803572365,POINT (120.05514338613055 35.01231713324305)
2,91,185,120.0463514464953,35.01073948516874,8.319706547492368,105.7594164716676,POINT (120.0463514464953 35.01073948516874)
2,95,185,120.02056348968786,35.11646255688171,12.503614946639107,320.9198168899849,POINT (120.02056348968786 35.11646255688171)
3,35,185,120.16774994429531,34.8405069172712,10.865026955448695,320.4549526523384,POINT (120.16774994429531 34.8405069172712)
3,37,185,120.18296389346858,34.83613715573794,16.99739497980391,123.40557935947507,POINT (120.18296389346858 34.83613715573794)
3,39,185,120.1239303548473,34.91424453195107,20.0,208.7341863270305,POINT (120.1239303548473 34.91424453195107)
3,52,185,120.20743074467916,34.95757426139843,13.100590545380818,104.20155040054532,POINT (120.20743074467916 34.95757426139843)
3,53,185,120.17832107876431,34.91877043068811,18.728500423600394,11.501857338938944,POINT (120.17832107876431 34.91877043068811)
3,78,185,120.20460720894337,34.82987518523297,20.0,106.58384086228429,POINT (120.20460720894337 34.82987518523297)
3,98,185,120.09135903294568,34.96040899805951,9.57053807003961,56.54254332693843,POINT (120.09135903294568 34.96040899805951)
3,1,185,120.14613520610452,34.85472831119661,16.02943624117369,111.04890951705046,POINT (120.14613520610452 34.85472831119661)
3,8,185,120.14728095710642,34.877661616670665,13.268553726298743,6.529032559950792,POINT (120.14728095710642 34.877661616670665)
4,30,185,119.882982813836,35.25768385795145,17.776559011052818,354.96801975946113,POINT (119.882982813836 35.25768385795145)
4,31,185,119.94786188921111,35.142199406259905,12.490513888593135,277.2621117762996,POINT (119.94786188921111 35.142199406259905)
4,32,185,119.82975289792877,35.17063412551931,8.159541034700304,337.171265743971,POINT (119.82975289792877 35.17063412551931)
4,40,185,119.848756331324,35.137939432951825,11.950557951771044,80.95615790761134,POINT (119.848756331324 35.137939432951825)
4,60,185,119.8375007251412,35.1984462996282,10.585900940326185,341.3486623073445,POINT (119.8375007251412 35.1984462996282)
4,76,185,119.95135783407905,35.19231873392609,6.096120486449738,287.41536358597284,POINT (119.95135783407905 35.19231873392609)
4,83,185,119.85008257403231,35.26474313501251,2.9707405757480823,122.76401106049552,POINT (119.85008257403231 35.26474313501251)
4,84,185,119.86878125248843,35.16318206416888,2.856301996819079,56.29321109630759,POINT (119.86878125248843 35.16318206416888)
4,96,185,119.8481580760789,35.163198301433454,8.671694347070893,332.3677726775667,POINT (119.8481580760789 35.163198301433454)
4,97,185,119.93120197061646,35.23402625806096,13.794836039573182,100.17821913293596,POINT (119.93120197061646 35.23402625806096)
4,105,185,119.9257772623652,35.15558400942044,10.351758470758803,15.147162193913402,POINT (119.9257772623652 35.15558400942044)
5,10,185,119.87665890516801,35.06441383778886,11.564603911416452,181.44261907045652,POINT (119.87665890516801 35.06441383778886)
5,17,185,119.81405410133789,34.97291147814477,15.277004681578441,107.8069254020267,POINT (119.81405410133789 34.97291147814477)
5,70,185,119.8810342798169,35.0684743314539,4.561578581217738,35.93188580069415,POINT (119.8810342798169 35.0684743314539)
5,79,185,119.79620831885286,35.063650635069166,8.737365333476893,214.681444903792,POINT (119.79620831885286 35.063650635069166)
6,12,185,119.84929779495033,34.88988168184572,20.0,341.1831411942157,POINT (119.84929779495033 34.88988168184572)
6,20,185,119.85179602599612,34.749593113697614,5.842147744677266,76.8744588757779,POINT (119.85179602599612 34.749593113697614)
6,47,185,119.89758230943848,34.78823295109047,13.993949379464604,164.62215717911192,POINT (119.89758230943848 34.78823295109047)
6,65,185,119.88110905877413,34.86212885427136,11.035644811541484,208.5114752519691,POINT (119.88110905877413 34.86212885427136)
6,75,185,119.89628535040545,34.88835956492824,12.091944523944186,18.266494571551334,POINT (119.89628535040545 34.88835956492824)
6,86,185,119.87573464212426,34.8354989334658,9.798739347472578,193.84293044209196,POINT (119.87573464212426 34.8354989334658)
6,99,185,119.89639551602755,34.76534963608807,11.170767164616493,339.1634437782064,POINT (119.89639551602755 34.76534963608807)
6,108,185,119.89953025282281,34.85834090523909,9.242371591307789,50.67684394869728,POINT (119.89953025282281 34.85834090523909)
6,7,185,119.99596316858654,34.81654604231152,12.909990797371822,221.78748318813217,POINT (119.99596316858654 34.81654604231152)
7,55,185,119.98427391916638,34.821742308743985,12.813972152847814,128.09993557937912,POINT (119.98427391916638 34.821742308743985)
7,66,185,120.03611414435564,34.84018552274891,17.0614589776239,30.774559385850694,POINT (120.03611414435564 34.84018552274891)
7,92,185,120.04748776080517,34.83552279695152,20.0,49.89103196615413,POINT (120.04748776080517 34.83552279695152)
7,100,185,120.00489684390209,34.807829884196494,6.665742188970195,350.0319018469554,POINT (120.00489684390209 34.807829884196494)
7,101,185,120.06738749102075,34.760090124793656,7.43005804127462,130.95484269143387,POINT (120.06738749102075 34.760090124793656)
7,107,185,120.02188990868827,34.81026746450662,12.258243851231441,239.70320139106423,POINT (120.02188990868827 34.81026746450662)
7,6,185,119.94401730140392,34.81531016819596,18.026238755152793,261.0902189783669,POINT (119.94401730140392 34.81531016819596)
8,35,185,120.16373065076966,34.836484016419455,8.707694190140003,62.04968791895948,POINT (120.16373065076966 34.836484016419455)
8,37,185,120.1781975831535,34.83181488228466,15.806417984042687,259.4064677163726,POINT (120.1781975831535 34.83181488228466)
8,39,185,120.11904571588502,34.90981150686841,20.0,206.94824712174812,POINT (120.11904571588502 34.90981150686841)
8,53,185,120.17342924876881,34.915096876342204,19.787676780873035,318.9838579526986,POINT (120.17342924876881 34.915096876342204)
8,78,185,120.20050031726198,34.8250534695801,20.0,259.3197302779845,POINT (120.20050031726198 34.8250534695801)
9,24,185,120.23733447458838,35.04536779851903,2.0,143.5775138652741,POINT (120.23733447458838 35.04536779851903)
9,26,185,120.25411913623685,34.99372928386898,10.227526592573772,329.0593549796986,POINT (120.25411913623685 34.99372928386898)
9,43,185,120.25811364100798,35.04384548486178,17.569216436709485,25.033305091591103,POINT (120.25811364100798 35.04384548486178)
9,46,185,120.2799997060765,34.96690104253255,6.923449249331494,115.44271188535312,POINT (120.2799997060765 34.96690104253255)
9,52,185,120.21559063993408,34.99205321038162,17.127291433615653,205.6753801567412,POINT (120.21559063993408 34.99205321038162)
9,67,185,120.18371336502264,35.08436647929981,3.0697220864111134,122.96253425226281,POINT (120.18371336502264 35.08436647929981)
9,85,185,120.19723284803482,35.02075211628517,11.626252585105828,198.21172534504908,POINT (120.19723284803482 35.02075211628517)
9,87,185,120.26517282545392,35.067490601482994,8.922905904517746,303.56957724935603,POINT (120.26517282545392 35.067490601482994)
0,19,190,119.96953525299988,34.99747477974374,15.560045393313505,304.04970766545125,POINT (119.96953525299988 34.99747477974374)
0,21,190,120.06043877058013,34.96714413342542,4.120568001304098,28.503074874623067,POINT (120.06043877058013 34.96714413342542)
0,25,190,119.99662360174305,34.92853267929353,11.121576509378407,297.90702648744787,POINT (119.99662360174305 34.92853267929353)
0,28,190,120.00926299207512,34.982037345872506,20.0,38.10520567390347,POINT (120.00926299207512 34.982037345872506)
0,49,190,119.99278392716805,34.95614051871557,7.433193998947163,302.82121659171867,POINT (119.99278392716805 34.95614051871557)
0,50,190,120.04728379859372,34.94419285876242,20.0,349.8440037892653,POINT (120.04728379859372 34.94419285876242)
0,66,190,120.02778486526266,34.86263842761083,8.498303044879897,20.973283665884082,POINT (120.02778486526266 34.86263842761083)
0,74,190,119.9689510068453,34.97245383450026,20.0,345.32300099732,POINT (119.9689510068453 34.97245383450026)
0,92,190,120.03934948403015,34.85801966036509,18.277376437538244,122.52622296254356,POINT (120.03934948403015 34.85801966036509)
0,98,190,120.05209784643553,34.965269366030284,4.513065827968579,117.22613616036986,POINT (120.05209784643553 34.965269366030284)
0,108,190,119.91212433277742,34.882706446715446,5.571509293878628,124.39648416050225,POINT (119.91212433277742 34.882706446715446)
1,35,190,120.16335690154627,34.82973026399667,7.189057690443234,329.92289589012955,POINT (120.16335690154627 34.82973026399667)
